"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"unit"	"year"	"quarter"	"day_time"	"area"	"classroom"	"target_students_from"
21533091	"Writing Courses：Advanced A"	"[\"KED-LCB1863J\"]"	"KED"	"LCB"	"1863J"	"[\"武田　英里子\"]"	"2021-05-12T13:41:55.181Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"１時限\"]]"	"伊都地区"		
21533092	"Writing Courses：Advanced B"	"[\"KED-LCB1864J\"]"	"KED"	"LCB"	"1864J"	"[\"武田　英里子\"]"	"2021-05-12T13:45:43.167Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"１時限\"]]"	"伊都地区"		
21533104	"経済史入門"	"[\"KED-HSS1521J\"]"	"KED"	"HSS"	"1521J"	"[\"宮地　英敏\"]"	"2021-03-30T02:45:05.101Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533105	"先史学入門"	"[\"KED-HSS1121J\"]"	"KED"	"HSS"	"1121J"	"[\"溝口　孝司\"]"	"2021-03-30T03:20:06.434Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533106	"文学・言語学入門"	"[\"KED-HSS1141J\"]"	"KED"	"HSS"	"1141J"	"[\"松本　常彦\"]"	"2021-03-31T02:37:31.284Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533107	"歴史学入門"	"[\"KED-HSS1131J\"]"	"KED"	"HSS"	"1131J"	"[\"伊藤　幸司\"]"	"2021-05-21T15:39:26.353Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533120	"力学概論"	"[\"KED-SPH1113J\"]"	"KED"	"SPH"	"1113J"	"[\"望月　崇\"]"	"2021-04-09T04:53:52.142Z"	"理系ディシプリン科目　リメディアル系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533121	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"廣岡　俊彦\"]"	"2021-05-14T09:50:45.537Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533122	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"川越　清以\"]"	"2021-05-31T01:11:31.061Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533124	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"板倉　賢\"]"	"2021-04-06T03:12:12.114Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533125	"社会と数理科学"	"[\"KED-SMA1011J\"]"	"KED"	"SMA"	"1011J"	"[\"斎藤　新悟\"]"	"2021-04-03T07:25:59.051Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533126	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"濱田　英隆\"]"	"2021-04-07T23:28:08.036Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533132	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"安田　和弘\"]"	"2021-05-26T05:26:34.335Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533133	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"花田　俊也\"]"	"2021-04-28T07:35:12.413Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533134	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"外本　伸治\"]"	"2021-05-18T09:25:52.375Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533135	"力学基礎"	"[\"KED-SPH1123J\"]"	"KED"	"SPH"	"1123J"	"[\"坂東　麻衣\"]"	"2021-05-29T13:43:16.961Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533136	"身の回りの化学"	"[\"KED-SCH1011J\"]"	"KED"	"SCH"	"1011J"	"[\"松島　綾美\"]"	"2021-04-15T09:41:27.083Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533137	"身の回りの化学"	"[\"KED-SCH1011J\"]"	"KED"	"SCH"	"1011J"	"[\"槇　靖幸\"]"	"2021-05-24T02:46:47.164Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533138	"無機物質化学Ⅰ"	"[\"KED-SCH1212J\"]"	"KED"	"SCH"	"1212J"	"[\"岡上　吉広\"]"	"2021-05-29T14:01:58.700Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533139	"無機物質化学Ⅱ"	"[\"KED-SCH1213J\"]"	"KED"	"SCH"	"1213J"	"[\"岡上　吉広\"]"	"2021-07-09T01:44:55.557Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533140	"地球と宇宙の科学"	"[\"KED-SGS1011J\"]"	"KED"	"SGS"	"1011J"	"[\"桑原　義博\"]"	"2021-04-07T09:23:15.819Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533141	"地球と宇宙の科学"	"[\"KED-SGS1011J\"]"	"KED"	"SGS"	"1011J"	"[\"桑原　義博\"]"	"2021-04-07T09:24:09.041Z"	"理系ディシプリン科目　教養系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533145	"学術英語・グローバルイシューズ"	"[\"KED-LCB1154W\"]"	"KED"	"LCB"	"1154W"	"[\"アームストロング，Ｍ\"]"	"2021-04-02T06:18:41.687Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533158	"微分積分学・同演習Ⅲ"	"[\"KED-SMA1133J\"]"	"KED"	"SMA"	"1133J"	"[\"佐々野　詠淑\"]"	"2021-05-20T01:21:14.386Z"	"理系ディシプリン科目"	"日本語（J）"	1.5	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"伊都地区"		
21533162	"電気電子工学入門"	"[\"KED-SPH2321J\"]"	"KED"	"SPH"	"2321J"	"[\"高橋　昭彦\"]"	"2021-04-06T08:20:08.602Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"２時限\"]]"	"病院地区"		
21533208	"社会学入門"	"[\"KED-HSS1241J\"]"	"KED"	"HSS"	"1241J"	"[\"藤田　智子\"]"	"2021-06-15T16:45:52.414Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533209	"文化人類学入門"	"[\"KED-HSS1221J\"]"	"KED"	"HSS"	"1221J"	"[\"古川　不可知\"]"	"2021-05-24T06:33:32.991Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533210	"芸術学入門"	"[\"KED-HSS1151J\"]"	"KED"	"HSS"	"1151J"	"[\"山内　泰\"]"	"2021-04-14T03:41:46.970Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533211	"文学・言語学入門"	"[\"KED-HSS1141J\"]"	"KED"	"HSS"	"1141J"	"[\"静永　健\"]"	"2021-04-06T03:17:16.266Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533212	"歴史学入門"	"[\"KED-HSS1131J\"]"	"KED"	"HSS"	"1131J"	"[\"永島　広紀\"]"	"2021-05-12T06:35:41.193Z"	"文系ディシプリン科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533227	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"綿谷　安男\"]"	"2021-04-03T01:36:39.283Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533228	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"江崎　翔太\"]"	"2021-04-05T05:59:02.300Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533229	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"佐々野　詠淑\"]"	"2021-05-12T04:55:30.808Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533230	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"翁　林\"]"	"2021-05-20T10:57:16.340Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533231	"線形代数学Ⅰ"	"[\"KED-SMA1223J\"]"	"KED"	"SMA"	"1223J"	"[\"濱田　英隆\"]"	"2021-04-07T23:30:49.170Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533242	"力学概論演習"	"[\"KED-SPH1213J\"]"	"KED"	"SPH"	"1213J"	"[\"大河内　豊\"]"	"2021-05-07T01:48:21.879Z"	"理系ディシプリン科目　リメディアル系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533248	"無機物質化学Ⅰ"	"[\"KED-SCH1212J\"]"	"KED"	"SCH"	"1212J"	"[\"岡上　吉広\"]"	"2021-05-29T14:02:41.761Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533250	"無機物質化学Ⅱ"	"[\"KED-SCH1213J\"]"	"KED"	"SCH"	"1213J"	"[\"岡上　吉広\"]"	"2021-07-09T01:45:33.767Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533265	"数学演習Ⅱ"	"[\"KED-SMA2321J\"]"	"KED"	"SMA"	"2321J"	"[\"池上　浩\"]"	"2021-04-05T08:35:33.139Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533266	"数学演習Ⅱ"	"[\"KED-SMA2321J\"]"	"KED"	"SMA"	"2321J"	"[\"古閑　一憲\"]"	"2021-04-06T04:59:27.643Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533267	"数学演習Ⅱ"	"[\"KED-SMA2321J\"]"	"KED"	"SMA"	"2321J"	"[\"倉爪　亮\"]"	"2021-05-14T11:41:46.113Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533270	"空間表現実習Ⅰ"	"[\"KED-SKD1121J\"]"	"KED"	"SKD"	"1121J"	"[\"吉武　朗\"]"	"2021-04-06T02:50:09.083Z"	"理系ディシプリン科目　専門基礎系"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533272	"学術英語・アカデミックイシューズ"	"[\"KED-LCB1153W\"]"	"KED"	"LCB"	"1153W"	"[\"アームストロング，Ｍ\"]"	"2021-04-02T03:56:07.303Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533273	"学術英語・アカデミックイシューズ"	"[\"KED-LCB1153W\"]"	"KED"	"LCB"	"1153W"	"[\"田中　俊也\"]"	"2021-05-11T02:12:34.432Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533274	"学術英語・グローバルイシューズ"	"[\"KED-LCB1154W\"]"	"KED"	"LCB"	"1154W"	"[\"鈴木　隆子\"]"	"2021-06-09T08:47:10.287Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533275	"学術英語・グローバルイシューズ"	"[\"KED-LCB1154W\"]"	"KED"	"LCB"	"1154W"	"[\"ﾍﾟｲﾝﾀｰ，ｱﾝﾄﾞﾘｭｰ\"]"	"2021-04-04T12:29:21.238Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"３時限\"]]"	"伊都地区"		
21533305	"「自炊塾」基礎編"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"比良松　道一\"]"	"2021-04-15T07:17:38.475Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533307	"少人数セミナー（中村哲の仕事を読む）"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"飯嶋　秀治\"]"	"2021-04-13T22:20:07.098Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533309	"環境と安全Ⅰ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"吉田　茂\"]"	"2021-04-04T03:50:30.025Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533310	"環境と安全Ⅱ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"吉田　茂\"]"	"2021-04-04T03:48:14.905Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533311	"九州大学で学ぶ宇宙科学と技術Ａ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"中島　健介\"]"	"2021-04-05T11:47:37.914Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533312	"九州大学で学ぶ宇宙科学と技術Ｂ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"江口　菜穂\"]"	"2021-04-05T06:00:27.068Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533313	"大気と海洋の環境学入門Ａ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"竹村　俊彦\"]"	"2021-05-14T08:56:59.649Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533314	"大気と海洋の環境学入門Ｂ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"竹村　俊彦\"]"	"2021-05-14T08:57:37.188Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533317	"アジア埋蔵文化財学A"	"[\"KED-GES1129J\"]"	"KED"	"GES"	"1129J"	"[\"田尻　義了\"]"	"2021-05-17T08:09:52.514Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533318	"アジア埋蔵文化財学Ｂ"	"[\"KED-GES1130J\"]"	"KED"	"GES"	"1130J"	"[\"田尻　義了\"]"	"2021-05-17T08:25:21.928Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533319	"伊都キャンパスを科学するⅠ（軌跡編）"	"[\"KED-GES1197J\"]"	"KED"	"GES"	"1197J"	"[\"坂井　猛\"]"	"2021-09-29T04:31:39.496Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533320	"伊都キャンパスを科学するⅡ（現在編）"	"[\"KED-GES1198J\"]"	"KED"	"GES"	"1198J"	"[\"坂井　猛\"]"	"2021-09-29T04:32:08.158Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533321	"科学の進歩と女性科学者Ⅰ"	"[\"KED-GES1148J\"]"	"KED"	"GES"	"1148J"	"[\"渡邊　壽美子\"]"	"2021-04-27T00:15:10.638Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533322	"科学の進歩と女性科学者Ⅱ"	"[\"KED-GES1149J\"]"	"KED"	"GES"	"1149J"	"[\"渡邊　壽美子\"]"	"2021-04-27T00:15:45.857Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533323	"糸島の水と土と緑Ⅰ"	"[\"KED-GES1150J\"]"	"KED"	"GES"	"1150J"	"[\"原田　昌佳\"]"	"2021-04-05T23:07:35.041Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533324	"糸島の水と土と緑Ⅱ"	"[\"KED-GES1152J\"]"	"KED"	"GES"	"1152J"	"[\"原田　昌佳\"]"	"2021-04-01T01:45:31.919Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533325	"社会連携活動論：インターンシップ"	"[\"KED-GES1119J\"]"	"KED"	"GES"	"1119J"	"[\"小湊　卓夫\"]"	"2021-04-06T06:42:49.167Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533326	"社会連携活動論：ボランティア"	"[\"KED-GES1118J\"]"	"KED"	"GES"	"1118J"	"[\"小湊　卓夫\"]"	"2021-04-06T06:41:38.607Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533327	"女性学・男性学Ⅰ"	"[\"KED-GES1116J\"]"	"KED"	"GES"	"1116J"	"[\"野々村　淑子\"]"	"2021-04-09T05:04:35.776Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533328	"女性学・男性学Ⅱ"	"[\"KED-GES1117J\"]"	"KED"	"GES"	"1117J"	"[\"野々村　淑子\"]"	"2021-06-01T07:23:02.219Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533329	"大学とは何かⅠ"	"[\"KED-GES1184J\"]"	"KED"	"GES"	"1184J"	"[\"藤岡　健太郎\"]"	"2021-05-31T00:37:10.163Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533330	"大学とは何かⅡ"	"[\"KED-GES1185J\"]"	"KED"	"GES"	"1185J"	"[\"藤岡　健太郎\"]"	"2021-08-03T00:10:18.605Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533333	"日本事情"	"[\"KED-GES1151J\"]"	"KED"	"GES"	"1151J"	"[\"高松　里\"]"	"2021-04-12T02:05:48.649Z"	"総合科目"	"日本語（J）"	2	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533334	"新型コロナ感染症とどのように向かい合うか"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"永田　高志\"]"	"2021-04-12T23:02:35.185Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533335	"未来社会と新エネルギー"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"吉田　謙太郎\"]"	"2021-05-17T04:15:23.903Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533336	"コミュニケーション入門"	"[\"KED-GES1125J\"]"	"KED"	"GES"	"1125J"	"[\"大橋　浩\"]"	"2021-05-11T04:38:12.321Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533337	"食科学の新展開"	"[\"KED-GES1193J\"]"	"KED"	"GES"	"1193J"	"[\"古屋　茂樹\"]"	"2021-07-08T02:22:36.170Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533339	"社会参加のための日本語教育Ⅰ"	"[\"KED-GES1136J\"]"	"KED"	"GES"	"1136J"	"[\"松永　典子\"]"	"2021-04-09T07:26:36.987Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533340	"キャリアデザインⅠ　ダイバーシティへの一歩"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"杉本　めぐみ\"]"	"2021-04-06T07:11:43.824Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533341	"グローバル社会における北極圏：持続可能な社会への挑戦"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"生田　博子\"]"	"2021-06-17T07:57:53.801Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533342	"数理という道具を手に入れよう"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"原田　恒司\"]"	"2021-06-22T08:32:28.428Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533343	"ソフトウェア技術を利用したシステム構築のための技術論Ⅰ"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"岡村　耕二\"]"	"2021-04-02T08:10:36.283Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533344	"中村哲記念講座「中村哲先生の想いを繋ぐ」"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"鏑木　政彦\"]"	"2021-06-21T09:24:12.259Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533345	"核酸と生命"	"[\"KED-GES1221J\"]"	"KED"	"GES"	"1221J"	"[\"土本　大介\"]"	"2021-07-09T00:49:48.242Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533346	"バイオエシックス入門"	"[\"KED-GES1191J\"]"	"KED"	"GES"	"1191J"	"[\"丸山　マサ美\"]"	"2021-04-26T00:54:42.781Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533348	"企業から見たサイバーセキュリティＡ"	"[\"KED-GES1201J\"]"	"KED"	"GES"	"1201J"	"[\"岡村　耕二\"]"	"2021-04-02T07:55:48.427Z"	"総合科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533352	"Kanji Courses：Elementary 1B"	"[\"KED-LCB1832J\"]"	"KED"	"LCB"	"1832J"	"[\"武田　英里子\"]"	"2021-05-12T13:39:27.404Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533386	"中国語Ⅲ"	"[\"KED-LCB2411J\"]"	"KED"	"LCB"	"2411J"	"[\"中里見　敬\"]"	"2021-05-15T03:43:48.153Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533389	"中国語Ⅲ"	"[\"KED-LCB2411J\"]"	"KED"	"LCB"	"2411J"	"[\"朱　冰\"]"	"2021-03-31T11:51:10.427Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533392	"スペイン語Ⅲ"	"[\"KED-LCB2711J\"]"	"KED"	"LCB"	"2711J"	"[\"蔦原　亮\"]"	"2021-04-05T02:53:36.252Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533393	"ドイツ語Ⅲ"	"[\"KED-LCB2211J\"]"	"KED"	"LCB"	"2211J"	"[\"栗山　暢\"]"	"2021-05-20T05:47:57.277Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533395	"フランス語Ⅲ"	"[\"KED-LCB2311J\"]"	"KED"	"LCB"	"2311J"	"[\"木下　樹親\"]"	"2021-04-05T06:52:27.972Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533396	"ロシア語Ⅲ"	"[\"KED-LCB2511J\"]"	"KED"	"LCB"	"2511J"	"[\"佐藤　正則\"]"	"2021-05-18T02:09:21.210Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533397	"韓国語Ⅲ"	"[\"KED-LCB2611J\"]"	"KED"	"LCB"	"2611J"	"[\"李　相穆\"]"	"2021-04-13T09:10:27.977Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"４時限\"]]"	"伊都地区"		
21533401	"フランス語Ⅲ"	"[\"KED-LCB2311J\"]"	"KED"	"LCB"	"2311J"	"[\"佐藤　典子\"]"	"2021-05-15T04:35:48.713Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"５時限\"]]"	"伊都地区"		
21533402	"韓国語Ⅲ"	"[\"KED-LCB2611J\"]"	"KED"	"LCB"	"2611J"	"[\"李　相穆\"]"	"2021-04-13T09:11:01.930Z"	"言語文化基礎科目"	"日本語（J）"	1	2021	"前期"	"[[\"水曜日\",\"５時限\"]]"	"伊都地区"		
